Loan_ID,Customer_ID,Branch,City,State,Gender,Age,Occupation,Annual_Income,Credit_Score,Existing_Loans,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,EMI,Application_Date,Approval_Date,Loan_Status,Disbursed_Amount,Default_Flag,Days_Past_Due,Recovery_Amount,Relationship_Years,Account_Type,Digital_Banking
L01608,C11608,Kochi,Kochi,Kerala,Male,46,Self-employed,56854,730,4,Personal,94900,12.88,60,2153.44,2024-09-21,25-09-2024,Approved,94900,No,0,0,8,Current,Yes
L01609,C11609,Mumbai South,Mumbai,Maharashtra,Female,45,Salaried,38820,682,3,Auto,186659,13.45,60,4290.19,2025-09-28,08-10-2025,Approved,186659,No,0,0,9,Current,No
L01610,C11610,Bengaluru East,Bengaluru,Karnataka,Female,23,Business,71095,684,0,Personal,103368,14.49,48,2850.16,2024-12-02,04-12-2024,Approved,103368,No,0,0,2,Savings,Yes
L01611,C11611,Chennai North,Chennai,Tamil Nadu,Female,33,Self-employed,143704,795,0,Personal,49669,13.86,36,1694.19,2025-12-24,,Rejected,0,No,0,0,9,Savings,Yes
L01612,C11612,Chandigarh,Chandigarh,Chandigarh,Male,38,Salaried,162680,709,1,Education,38038,11.21,48,987,2024-07-08,,Rejected,0,No,0,0,13,Current,No
L01613,C11613,Bhubaneswar,Bhubaneswar,Odisha,Male,27,Self-employed,51182,654,2,Home,548867,16.25,60,13420.4,2024-06-08,09-06-2024,Approved,548867,No,0,0,8,Savings,No
L01614,C11614,Delhi Central,Delhi,Delhi,Female,49,Salaried,48818,641,0,Auto,184939,11.33,36,6083.61,2024-12-10,,Rejected,0,No,0,0,8,Savings,No
L01615,C11615,Mumbai South,Mumbai,Maharashtra,Female,52,Salaried,166335,671,1,Personal,61932,10.3,180,676.94,2024-05-17,23-05-2024,Approved,61932,No,0,0,1,Savings,No
L01616,C11616,Patna,Patna,Bihar,Male,25,Salaried,77332,672,2,Personal,100806,9.9,180,1077.11,2025-08-14,17-08-2025,Approved,100806,Yes,74,15850,15,Current,No
L01617,C11617,Ahmedabad,Ahmedabad,Gujarat,Female,59,Salaried,69008,643,4,Personal,94538,9.75,36,3039.39,2025-10-02,,Rejected,0,No,0,0,6,Savings,Yes
L01618,C11618,Bhopal,Bhopal,Madhya Pradesh,Female,29,Salaried,64006,668,2,Home,372633,13.56,120,5687.57,2024-07-11,15-07-2024,Approved,372633,No,0,0,9,Savings,Yes
L01619,C11619,Hyderabad Central,Hyderabad,Telangana,Male,51,Salaried,163100,579,2,Education,96549,11.41,60,2119,2024-10-21,25-10-2024,Approved,96549,No,0,0,5,Current,Yes
L01620,C11620,Lucknow,Lucknow,Uttar Pradesh,Female,42,Salaried,95513,792,1,Personal,22845,12.7,60,516.29,2024-06-16,,Pending,0,No,0,0,11,Current,No
L01621,C11621,Patna,Patna,Bihar,Male,36,Business,135611,680,4,Home,396585,11.14,36,13009.99,2024-09-21,30-09-2024,Approved,396585,No,0,0,0,Savings,No
L01622,C11622,Hyderabad Central,Hyderabad,Telangana,Male,56,Salaried,144361,736,1,Business,229318,14.16,120,3582.63,2025-10-22,29-10-2025,Approved,229318,No,0,0,13,Current,No
L01623,C11623,Kolkata West,Kolkata,West Bengal,Female,50,Salaried,52916,557,0,Business,307137,12.76,36,10313.19,2024-09-24,,Rejected,0,No,0,0,2,Savings,Yes
L01624,C11624,Bhopal,Bhopal,Madhya Pradesh,Male,54,Salaried,142448,726,0,Personal,82971,14.96,84,1599.21,2025-03-18,19-03-2025,Approved,82971,No,0,0,2,Current,Yes
L01625,C11625,Chandigarh,Chandigarh,Chandigarh,Male,45,Salaried,101685,680,1,Home,514010,9.37,60,10762.54,2025-09-17,,Rejected,0,No,0,0,13,Current,Yes
L01626,C11626,Bhubaneswar,Bhubaneswar,Odisha,Female,41,Self-employed,29361,835,2,Education,83546,15.21,120,1358.65,2024-08-22,27-08-2024,Approved,83546,Yes,97,11661,13,Savings,No
L01627,C11627,Patna,Patna,Bihar,Male,42,Self-employed,57603,684,1,Personal,109455,15.23,120,1781.34,2024-11-27,,Rejected,0,No,0,0,15,Current,Yes
L01628,C11628,Bhopal,Bhopal,Madhya Pradesh,Female,40,Salaried,43702,707,3,Education,62685,12.16,60,1399.47,2025-08-09,16-08-2025,Approved,62685,No,0,0,1,Current,Yes
L01629,C11629,Pune East,Pune,Maharashtra,Female,35,Salaried,47172,718,1,Personal,95773,10.9,60,2077.56,2024-03-27,,Pending,0,No,0,0,6,Savings,No
L01630,C11630,Chandigarh,Chandigarh,Chandigarh,Female,30,Self-employed,153378,693,3,Personal,69289,14.33,36,2379.25,2024-08-09,16-08-2024,Approved,69289,No,0,0,6,Current,Yes
L01631,C11631,Hyderabad Central,Hyderabad,Telangana,Female,39,Salaried,92676,590,3,Education,124205,9.7,36,3990.27,2025-07-04,07-07-2025,Approved,124205,Yes,124,57638,13,Savings,No
L01632,C11632,Kochi,Kochi,Kerala,Male,49,Self-employed,57514,759,3,Personal,66835,11.65,84,1167.35,2024-06-26,29-06-2024,Approved,66835,No,0,0,12,Current,No
L01633,C11633,Kochi,Kochi,Kerala,Male,53,Business,170298,772,3,Home,409939,16.2,60,10012.54,2025-09-19,24-09-2025,Approved,409939,No,0,0,9,Current,Yes
L01634,C11634,Kolkata West,Kolkata,West Bengal,Female,33,Salaried,145506,641,2,Business,94416,16.16,48,2683.52,2025-05-02,,Rejected,0,No,0,0,13,Current,No
L01635,C11635,Delhi Central,Delhi,Delhi,Female,30,Salaried,150833,632,2,Auto,141942,9.3,36,4533.56,2024-03-18,26-03-2024,Approved,141942,No,0,0,6,Savings,Yes
L01636,C11636,Bhopal,Bhopal,Madhya Pradesh,Male,23,Business,97813,721,0,Education,78837,11.09,180,900.52,2025-06-02,07-06-2025,Approved,78837,No,0,0,10,Savings,No
L01637,C11637,Chandigarh,Chandigarh,Chandigarh,Female,44,Salaried,72262,810,1,Business,305358,16.35,180,4559.53,2025-11-30,,Rejected,0,No,0,0,0,Savings,No
L01638,C11638,Jaipur,Jaipur,Rajasthan,Male,57,Business,43386,617,0,Education,136814,10.27,180,1492.89,2025-01-05,,Rejected,0,No,0,0,2,Savings,No
L01639,C11639,Patna,Patna,Bihar,Female,26,Salaried,51686,664,1,Education,88696,14.59,60,2091.03,2025-02-15,20-02-2025,Approved,88696,No,0,0,15,Current,No
L01640,C11640,Bhubaneswar,Bhubaneswar,Odisha,Male,53,Business,132049,634,4,Personal,20007,10.03,84,332.45,2025-08-20,,Rejected,0,No,0,0,12,Savings,Yes
L01641,C11641,Kochi,Kochi,Kerala,Female,29,Salaried,114939,782,0,Personal,101110,8.11,180,972.69,2024-06-17,21-06-2024,Approved,101110,Yes,76,37634,5,Current,No
L01642,C11642,Bhubaneswar,Bhubaneswar,Odisha,Female,22,Salaried,151138,677,1,Auto,160711,9.07,48,4004.64,2024-03-09,15-03-2024,Approved,160711,Yes,52,69721,12,Current,Yes
L01643,C11643,Hyderabad Central,Hyderabad,Telangana,Female,40,Salaried,88867,711,0,Home,534424,14.17,60,12482.26,2024-06-20,25-06-2024,Approved,534424,No,0,0,4,Savings,Yes
L01644,C11644,Pune East,Pune,Maharashtra,Female,39,Salaried,68642,781,1,Education,93026,13.31,60,2131.42,2024-03-25,01-04-2024,Approved,93026,No,0,0,15,Current,No
L01645,C11645,Mumbai South,Mumbai,Maharashtra,Male,26,Student,121067,783,0,Home,419545,10.86,60,9092.66,2025-03-04,13-03-2025,Approved,419545,No,0,0,11,Savings,No
L01646,C11646,Chandigarh,Chandigarh,Chandigarh,Male,28,Salaried,110948,738,2,Business,110348,14.78,120,1765.46,2024-11-06,08-11-2024,Approved,110348,No,0,0,12,Current,No
L01647,C11647,Bhopal,Bhopal,Madhya Pradesh,Male,45,Salaried,71613,700,0,Auto,131539,12.29,120,1909.32,2024-04-03,04-04-2024,Approved,131539,No,0,0,6,Savings,No
L01648,C11648,Patna,Patna,Bihar,Female,33,Salaried,70363,736,2,Business,133894,13.7,60,3094.69,2025-08-11,15-08-2025,Approved,133894,No,0,0,1,Savings,Yes
L01649,C11649,Mumbai South,Mumbai,Maharashtra,Female,30,Salaried,75644,630,2,Education,41550,9.27,36,1326.51,2024-12-06,,Pending,0,No,0,0,11,Current,Yes
L01650,C11650,Patna,Patna,Bihar,Male,25,Salaried,35221,850,1,Home,311119,10.17,84,5192.31,2025-03-27,29-03-2025,Approved,311119,No,0,0,13,Current,No
L01651,C11651,Chandigarh,Chandigarh,Chandigarh,Female,41,Salaried,138287,699,2,Business,239161,8.58,120,2975.5,2024-07-07,09-07-2024,Approved,239161,No,0,0,8,Current,Yes
L01652,C11652,Delhi Central,Delhi,Delhi,Female,40,Business,51995,815,0,Personal,33715,15.76,180,489.54,2025-01-26,,Pending,0,No,0,0,12,Savings,Yes
L01653,C11653,Delhi Central,Delhi,Delhi,Male,31,Business,60126,701,4,Home,582132,12.03,48,15338.34,2024-06-04,12-06-2024,Approved,582132,No,0,0,12,Savings,No
L01654,C11654,Patna,Patna,Bihar,Female,30,Salaried,75738,655,2,Personal,112853,8.28,36,3551,2024-01-12,16-01-2024,Approved,112853,No,0,0,11,Current,Yes
L01655,C11655,Bhopal,Bhopal,Madhya Pradesh,Male,56,Business,37886,678,0,Home,488369,13.45,60,11224.72,2025-07-26,03-08-2025,Approved,488369,No,0,0,8,Savings,No
L01656,C11656,Mumbai South,Mumbai,Maharashtra,Male,60,Salaried,102395,650,2,Home,526029,14.8,60,12459.04,2025-11-24,,Pending,0,No,0,0,0,Savings,No
L01657,C11657,Delhi Central,Delhi,Delhi,Female,23,Salaried,32518,765,1,Home,369419,14.55,60,8701.43,2025-05-03,10-05-2025,Approved,369419,No,0,0,10,Savings,Yes
L01658,C11658,Hyderabad Central,Hyderabad,Telangana,Male,53,Student,178203,835,4,Personal,71398,16.17,60,1742.72,2024-07-28,04-08-2024,Approved,71398,No,0,0,11,Current,Yes
L01659,C11659,Chennai North,Chennai,Tamil Nadu,Female,54,Salaried,158811,555,2,Personal,100392,13.11,48,2698.75,2024-03-16,17-03-2024,Approved,100392,No,0,0,4,Savings,Yes
L01660,C11660,Bhubaneswar,Bhubaneswar,Odisha,Male,27,Self-employed,75732,740,4,Personal,56627,11.84,120,807.2,2024-10-10,18-10-2024,Approved,56627,No,0,0,2,Savings,Yes
L01661,C11661,Lucknow,Lucknow,Uttar Pradesh,Male,34,Salaried,92200,742,2,Education,103415,9.02,180,1050.13,2025-08-06,08-08-2025,Approved,103415,No,0,0,3,Current,No
L01662,C11662,Bhopal,Bhopal,Madhya Pradesh,Male,44,Salaried,140474,623,1,Auto,143954,15.44,180,2058.32,2025-02-22,,Rejected,0,No,0,0,1,Current,Yes
L01663,C11663,Bengaluru East,Bengaluru,Karnataka,Female,52,Salaried,170907,686,4,Personal,102154,12.26,84,1817.53,2024-12-05,08-12-2024,Approved,102154,No,0,0,5,Current,Yes
L01664,C11664,Patna,Patna,Bihar,Male,54,Self-employed,165645,773,0,Education,44520,12.24,48,1177.64,2024-09-08,09-09-2024,Approved,44520,No,0,0,10,Current,No
L01665,C11665,Chandigarh,Chandigarh,Chandigarh,Female,52,Self-employed,154816,593,3,Home,570327,12.46,84,10208.67,2024-10-02,,Rejected,0,No,0,0,10,Current,No
L01666,C11666,Bengaluru East,Bengaluru,Karnataka,Male,35,Salaried,77603,688,0,Business,249018,15.58,180,3584.67,2025-12-27,30-12-2025,Approved,249018,No,0,0,15,Current,No
L01667,C11667,Hyderabad Central,Hyderabad,Telangana,Male,25,Business,101318,757,1,Personal,62366,14.35,180,845.27,2025-10-29,08-11-2025,Approved,62366,No,0,0,13,Current,No
L01668,C11668,Chennai North,Chennai,Tamil Nadu,Female,60,Salaried,108438,677,0,Education,132059,13.27,60,3023.03,2024-04-24,02-05-2024,Approved,132059,No,0,0,13,Savings,Yes
L01669,C11669,Bhubaneswar,Bhubaneswar,Odisha,Male,57,Student,117002,678,0,Education,81904,14.56,36,2821.61,2024-03-28,,Rejected,0,No,0,0,10,Current,Yes
L01670,C11670,Bengaluru East,Bengaluru,Karnataka,Female,30,Salaried,98600,561,4,Education,58176,10.25,180,634.09,2025-09-06,13-09-2025,Approved,58176,No,0,0,1,Current,No
L01671,C11671,Chandigarh,Chandigarh,Chandigarh,Male,26,Self-employed,157684,745,1,Home,307292,12.48,36,10277.08,2024-12-07,,Rejected,0,No,0,0,14,Savings,No
L01672,C11672,Bhopal,Bhopal,Madhya Pradesh,Female,46,Student,152394,679,0,Business,251073,9.85,84,4148.68,2024-01-17,27-01-2024,Approved,251073,No,0,0,12,Savings,No
L01673,C11673,Jaipur,Jaipur,Rajasthan,Female,46,Business,61119,668,2,Education,81784,15.83,60,1981.45,2025-10-01,03-10-2025,Approved,81784,No,0,0,4,Current,No
L01674,C11674,Jaipur,Jaipur,Rajasthan,Male,53,Salaried,36160,690,1,Business,267389,16.23,180,3970.11,2025-10-26,,Rejected,0,No,0,0,6,Savings,Yes
L01675,C11675,Chandigarh,Chandigarh,Chandigarh,Female,50,Salaried,108892,661,1,Personal,74628,9.84,120,979.61,2025-01-14,23-01-2025,Approved,74628,No,0,0,12,Savings,No
L01676,C11676,Lucknow,Lucknow,Uttar Pradesh,Male,51,Self-employed,46544,680,4,Auto,76228,12.96,36,2566.95,2025-04-12,18-04-2025,Approved,76228,Yes,176,44406,8,Current,Yes
L01677,C11677,Bhopal,Bhopal,Madhya Pradesh,Female,59,Self-employed,113880,698,2,Auto,96620,12.18,180,1170.81,2024-09-07,13-09-2024,Approved,96620,No,0,0,15,Current,No
L01678,C11678,Jaipur,Jaipur,Rajasthan,Female,43,Salaried,108686,720,4,Business,332396,7.67,60,6687.42,2024-11-06,11-11-2024,Approved,332396,No,0,0,6,Current,Yes
L01679,C11679,Bhopal,Bhopal,Madhya Pradesh,Female,55,Salaried,154139,801,4,Home,223853,14.03,120,3479.72,2024-09-29,30-09-2024,Approved,223853,No,0,0,7,Current,Yes
L01680,C11680,Pune East,Pune,Maharashtra,Male,44,Business,147321,772,0,Business,105028,8.49,60,2154.3,2025-10-20,28-10-2025,Approved,105028,No,0,0,9,Current,Yes
L01681,C11681,Chandigarh,Chandigarh,Chandigarh,Male,37,Business,151813,733,2,Personal,85599,10.53,60,1841.13,2024-04-16,21-04-2024,Approved,85599,No,0,0,15,Current,Yes
L01682,C11682,Ahmedabad,Ahmedabad,Gujarat,Female,44,Salaried,107332,738,1,Home,225794,12.33,60,5060.4,2024-12-23,02-01-2025,Approved,225794,No,0,0,11,Current,No
L01683,C11683,Patna,Patna,Bihar,Female,44,Self-employed,50616,649,1,Education,149268,12.28,60,3341.54,2025-10-05,,Rejected,0,No,0,0,6,Current,Yes
L01684,C11684,Chennai North,Chennai,Tamil Nadu,Male,40,Salaried,103796,631,0,Personal,52980,11.1,120,732.8,2025-03-31,,Rejected,0,No,0,0,3,Current,No
L01685,C11685,Chandigarh,Chandigarh,Chandigarh,Female,36,Student,57633,586,4,Personal,25470,12.16,48,672.73,2025-05-26,,Pending,0,No,0,0,11,Current,Yes
L01686,C11686,Mumbai South,Mumbai,Maharashtra,Female,22,Salaried,126791,651,0,Home,391233,10.63,180,4356.27,2024-02-01,02-02-2024,Approved,391233,No,0,0,14,Savings,No
L01687,C11687,Jaipur,Jaipur,Rajasthan,Female,57,Salaried,167343,603,4,Personal,109116,8.38,180,1066.85,2024-06-08,14-06-2024,Approved,109116,No,0,0,7,Current,No
L01688,C11688,Ahmedabad,Ahmedabad,Gujarat,Male,43,Student,137312,728,3,Business,272945,15.41,60,6552.23,2025-12-21,28-12-2025,Approved,272945,Yes,44,119132,4,Savings,Yes
L01689,C11689,Hyderabad Central,Hyderabad,Telangana,Male,34,Salaried,115546,740,4,Home,292661,9.21,120,3740.65,2025-04-24,,Rejected,0,No,0,0,9,Savings,No
L01690,C11690,Chandigarh,Chandigarh,Chandigarh,Female,60,Salaried,131217,584,1,Personal,113358,14.45,120,1790.87,2025-02-27,,Rejected,0,No,0,0,2,Current,Yes
L01691,C11691,Chennai North,Chennai,Tamil Nadu,Male,24,Self-employed,84854,730,3,Education,103494,14.82,84,1986.66,2024-01-26,01-02-2024,Approved,103494,No,0,0,13,Savings,No
L01692,C11692,Bhopal,Bhopal,Madhya Pradesh,Female,25,Salaried,157796,576,4,Personal,96450,8.43,48,2374.14,2025-11-19,23-11-2025,Approved,96450,No,0,0,5,Savings,No
L01693,C11693,Chandigarh,Chandigarh,Chandigarh,Male,41,Self-employed,123988,719,3,Education,101637,12.61,48,2707.03,2024-12-07,,Rejected,0,No,0,0,9,Current,No
L01694,C11694,Jaipur,Jaipur,Rajasthan,Female,38,Salaried,122596,706,1,Home,509892,14.87,60,12095.53,2024-10-20,,Pending,0,No,0,0,3,Savings,No
L01695,C11695,Mumbai South,Mumbai,Maharashtra,Male,45,Self-employed,74173,676,2,Home,258043,12.47,180,3175.4,2025-10-20,30-10-2025,Approved,258043,No,0,0,13,Current,Yes
L01696,C11696,Lucknow,Lucknow,Uttar Pradesh,Female,52,Self-employed,93202,689,3,Auto,93466,7.75,36,2918.12,2024-09-24,28-09-2024,Approved,93466,No,0,0,10,Current,Yes
L01697,C11697,Bhubaneswar,Bhubaneswar,Odisha,Male,28,Salaried,69298,541,0,Home,416421,11.84,84,7315.39,2024-10-25,,Rejected,0,No,0,0,15,Savings,Yes
L01698,C11698,Ahmedabad,Ahmedabad,Gujarat,Female,48,Salaried,167465,650,1,Education,79442,8.8,120,997.76,2025-01-17,24-01-2025,Approved,79442,No,0,0,2,Current,Yes
L01699,C11699,Mumbai South,Mumbai,Maharashtra,Female,30,Salaried,168025,606,4,Home,307183,8.43,84,4853.89,2025-08-11,15-08-2025,Approved,307183,No,0,0,5,Current,No
L01700,C11700,Chandigarh,Chandigarh,Chandigarh,Female,46,Salaried,137564,677,3,Home,458712,13.02,84,8349.86,2024-02-07,11-02-2024,Approved,458712,No,0,0,0,Current,No
L01701,C11701,Bhopal,Bhopal,Madhya Pradesh,Male,57,Business,152544,659,1,Personal,106770,16.48,180,1604.01,2025-09-02,03-09-2025,Approved,106770,No,0,0,2,Current,Yes
L01702,C11702,Chennai North,Chennai,Tamil Nadu,Female,55,Salaried,127566,650,3,Business,322415,10,36,10403.43,2024-12-06,,Pending,0,No,0,0,2,Savings,No
L01703,C11703,Kochi,Kochi,Kerala,Male,42,Student,130258,700,0,Personal,116334,15.86,36,4081.92,2025-07-17,,Rejected,0,No,0,0,14,Current,No
L01704,C11704,Lucknow,Lucknow,Uttar Pradesh,Male,30,Self-employed,85792,653,1,Education,78241,12.41,120,1141.15,2024-11-01,11-11-2024,Approved,78241,No,0,0,0,Current,No
L01705,C11705,Jaipur,Jaipur,Rajasthan,Male,41,Self-employed,150833,630,3,Auto,140481,8.6,48,3469.25,2024-03-24,26-03-2024,Approved,140481,Yes,169,32052,6,Savings,No
L01706,C11706,Pune East,Pune,Maharashtra,Female,57,Business,82815,835,2,Education,143026,12.93,36,4814.29,2025-05-19,,Rejected,0,No,0,0,2,Current,Yes
L01707,C11707,Chennai North,Chennai,Tamil Nadu,Male,43,Salaried,143463,813,2,Home,282985,15.69,180,4095.2,2025-01-26,28-01-2025,Approved,282985,No,0,0,8,Savings,No
L01708,C11708,Chennai North,Chennai,Tamil Nadu,Male,49,Salaried,92860,608,0,Education,89447,14.38,84,1695.07,2025-04-13,,Rejected,0,No,0,0,13,Savings,Yes
L01709,C11709,Ahmedabad,Ahmedabad,Gujarat,Female,35,Salaried,178910,713,1,Education,113761,14.36,48,3129.27,2024-02-15,18-02-2024,Approved,113761,No,0,0,13,Current,No
L01710,C11710,Bhubaneswar,Bhubaneswar,Odisha,Female,37,Student,114203,616,0,Education,69609,12.39,120,1014.44,2024-02-14,,Rejected,0,No,0,0,14,Savings,Yes
L01711,C11711,Lucknow,Lucknow,Uttar Pradesh,Male,43,Salaried,114366,713,0,Personal,96503,15.52,60,2322.22,2025-08-16,,Rejected,0,No,0,0,9,Current,No
L01712,C11712,Patna,Patna,Bihar,Male,27,Salaried,151908,655,4,Personal,60196,15.43,60,1445.68,2024-10-23,29-10-2024,Approved,60196,No,0,0,14,Savings,No
L01713,C11713,Bengaluru East,Bengaluru,Karnataka,Male,45,Business,80073,671,0,Education,106017,7.59,120,1263.43,2024-09-21,,Pending,0,No,0,0,12,Current,No
L01714,C11714,Delhi Central,Delhi,Delhi,Female,45,Business,72709,750,3,Home,422316,8.69,84,6728.42,2025-07-15,25-07-2025,Approved,422316,No,0,0,14,Current,No
L01715,C11715,Jaipur,Jaipur,Rajasthan,Female,50,Salaried,78771,555,3,Home,266822,11.97,120,3823.49,2024-07-07,,Pending,0,No,0,0,14,Savings,Yes
L01716,C11716,Delhi Central,Delhi,Delhi,Female,36,Student,57296,627,1,Auto,159954,9.05,180,1627.12,2024-02-03,,Rejected,0,No,0,0,5,Current,Yes
L01717,C11717,Bengaluru East,Bengaluru,Karnataka,Male,33,Business,88401,726,4,Auto,110236,9.77,84,1816.97,2024-01-24,25-01-2024,Approved,110236,No,0,0,12,Current,Yes
L01718,C11718,Chandigarh,Chandigarh,Chandigarh,Male,46,Business,59213,702,1,Personal,90475,15.42,60,2172.39,2024-05-23,25-05-2024,Approved,90475,No,0,0,10,Savings,No
L01719,C11719,Kochi,Kochi,Kerala,Male,23,Self-employed,94442,686,4,Personal,89692,11.81,60,1986.55,2024-09-08,18-09-2024,Approved,89692,No,0,0,0,Current,Yes
L01720,C11720,Pune East,Pune,Maharashtra,Female,40,Self-employed,163780,835,0,Personal,78204,11.19,60,1707.76,2024-05-15,16-05-2024,Approved,78204,No,0,0,13,Current,No
L01721,C11721,Delhi Central,Delhi,Delhi,Male,23,Salaried,179689,730,1,Business,331939,7.81,36,10372.69,2025-09-28,,Pending,0,No,0,0,10,Current,No
L01722,C11722,Bhubaneswar,Bhubaneswar,Odisha,Male,58,Self-employed,59529,677,4,Education,104168,12.22,84,1851.13,2024-06-12,,Pending,0,No,0,0,15,Savings,Yes
L01723,C11723,Hyderabad Central,Hyderabad,Telangana,Male,40,Business,132136,749,3,Business,382743,11.03,60,8327.49,2024-04-27,01-05-2024,Approved,382743,No,0,0,5,Savings,No
L01724,C11724,Delhi Central,Delhi,Delhi,Male,41,Salaried,35833,804,1,Personal,60923,10.55,36,1981.58,2024-06-02,,Pending,0,No,0,0,4,Savings,Yes
L01725,C11725,Mumbai South,Mumbai,Maharashtra,Female,44,Salaried,96195,741,3,Auto,67865,8,60,1376.06,2025-02-19,27-02-2025,Approved,67865,No,0,0,0,Savings,No
L01726,C11726,Bengaluru East,Bengaluru,Karnataka,Female,57,Salaried,97292,712,1,Education,60121,15.31,84,1170.62,2024-02-26,03-03-2024,Approved,60121,No,0,0,6,Savings,Yes
L01727,C11727,Kolkata West,Kolkata,West Bengal,Female,53,Student,62161,777,1,Personal,112696,13.3,84,2068.59,2024-02-20,25-02-2024,Approved,112696,No,0,0,4,Savings,Yes
L01728,C11728,Ahmedabad,Ahmedabad,Gujarat,Female,25,Salaried,164336,628,2,Personal,33070,13.09,84,603.23,2024-01-08,09-01-2024,Approved,33070,No,0,0,13,Current,No
L01729,C11729,Chandigarh,Chandigarh,Chandigarh,Male,22,Business,116854,723,0,Education,50281,12.45,180,618.09,2024-12-27,31-12-2024,Approved,50281,No,0,0,14,Savings,No
L01730,C11730,Kolkata West,Kolkata,West Bengal,Male,51,Business,157519,706,1,Auto,77037,10.59,180,855.87,2025-01-15,,Pending,0,No,0,0,3,Savings,No
L01731,C11731,Patna,Patna,Bihar,Male,59,Business,46831,681,0,Business,324656,10.51,84,5475.61,2024-11-05,07-11-2024,Approved,324656,No,0,0,9,Savings,No
L01732,C11732,Lucknow,Lucknow,Uttar Pradesh,Female,36,Business,66537,731,3,Home,465249,8.22,120,5698.98,2024-08-31,03-09-2024,Approved,465249,No,0,0,15,Current,Yes
L01733,C11733,Bhopal,Bhopal,Madhya Pradesh,Female,50,Salaried,92602,661,1,Auto,139812,15.24,120,2276.25,2025-04-18,21-04-2025,Approved,139812,No,0,0,12,Current,No
L01734,C11734,Mumbai South,Mumbai,Maharashtra,Female,46,Self-employed,105579,785,1,Business,102549,15.01,120,1655.1,2025-08-08,12-08-2025,Approved,102549,No,0,0,0,Current,Yes
L01735,C11735,Hyderabad Central,Hyderabad,Telangana,Female,58,Self-employed,38255,611,4,Home,465310,8.09,180,4470.95,2024-12-28,,Rejected,0,No,0,0,15,Current,Yes
L01736,C11736,Hyderabad Central,Hyderabad,Telangana,Male,46,Salaried,61286,610,1,Personal,97843,8.88,36,3105.92,2024-08-14,,Rejected,0,No,0,0,7,Savings,Yes
L01737,C11737,Kochi,Kochi,Kerala,Female,24,Self-employed,112054,721,0,Education,54162,14.88,84,1041.51,2024-11-14,,Rejected,0,No,0,0,8,Current,No
L01738,C11738,Ahmedabad,Ahmedabad,Gujarat,Male,21,Business,161761,731,2,Home,470013,14.67,48,13002.32,2024-12-03,08-12-2024,Approved,470013,No,0,0,9,Savings,Yes
L01739,C11739,Kolkata West,Kolkata,West Bengal,Male,41,Business,133904,758,3,Education,40802,16.35,48,1163.67,2025-09-01,04-09-2025,Approved,40802,No,0,0,5,Current,No
L01740,C11740,Kochi,Kochi,Kerala,Male,46,Salaried,36195,647,1,Home,445052,7.64,36,13872.52,2025-12-21,,Pending,0,No,0,0,1,Current,No
L01741,C11741,Patna,Patna,Bihar,Female,47,Salaried,106727,665,3,Home,536686,13.85,60,12446.05,2024-09-23,24-09-2024,Approved,536686,No,0,0,9,Savings,Yes
L01742,C11742,Mumbai South,Mumbai,Maharashtra,Female,60,Salaried,62646,762,0,Education,88048,16.05,60,2143.5,2025-08-07,11-08-2025,Approved,88048,No,0,0,7,Current,Yes
L01743,C11743,Hyderabad Central,Hyderabad,Telangana,Female,34,Business,179655,772,2,Home,395791,12.52,48,10524.03,2024-12-08,12-12-2024,Approved,395791,No,0,0,3,Savings,Yes
L01744,C11744,Delhi Central,Delhi,Delhi,Female,35,Salaried,90156,597,1,Home,270587,11.31,36,8898.45,2024-07-02,10-07-2024,Approved,270587,No,0,0,0,Current,Yes
L01745,C11745,Kochi,Kochi,Kerala,Female,31,Salaried,85332,654,0,Personal,36451,9.74,48,919.95,2024-11-30,01-12-2024,Approved,36451,No,0,0,2,Current,No
L01746,C11746,Pune East,Pune,Maharashtra,Female,24,Self-employed,94932,740,0,Home,229855,15.56,180,3305.64,2025-11-22,28-11-2025,Approved,229855,No,0,0,2,Savings,Yes
L01747,C11747,Pune East,Pune,Maharashtra,Female,26,Salaried,85966,562,3,Education,39878,12.78,48,1065.48,2024-12-19,,Pending,0,No,0,0,11,Savings,No
L01748,C11748,Kolkata West,Kolkata,West Bengal,Female,25,Business,148324,681,0,Personal,85170,15.22,60,2036.04,2025-01-01,03-01-2025,Approved,85170,No,0,0,12,Current,Yes
L01749,C11749,Bengaluru East,Bengaluru,Karnataka,Male,38,Salaried,29574,729,3,Home,596732,8.17,180,5761.4,2025-07-03,10-07-2025,Approved,596732,No,0,0,4,Savings,Yes
L01750,C11750,Jaipur,Jaipur,Rajasthan,Female,25,Salaried,100802,627,1,Home,468302,12.56,84,8407.71,2025-05-27,,Rejected,0,No,0,0,13,Current,No
L01751,C11751,Bhubaneswar,Bhubaneswar,Odisha,Male,40,Salaried,81563,664,4,Home,551322,12.84,36,18533.76,2024-02-15,20-02-2024,Approved,551322,No,0,0,13,Savings,Yes
L01752,C11752,Kochi,Kochi,Kerala,Male,59,Salaried,159596,621,4,Personal,32866,12.34,48,870.98,2024-02-09,16-02-2024,Approved,32866,No,0,0,12,Savings,Yes
L01753,C11753,Ahmedabad,Ahmedabad,Gujarat,Female,55,Business,48224,585,3,Business,103984,16.44,180,1559.23,2024-02-06,,Rejected,0,No,0,0,12,Current,No
